Year Month,Neighborhood,Arson,Assault,Burglary,Case Closure,Civil Sidewalks,Courtesy Report,Disorderly Conduct,Drug Offense,Drug Violation,Embezzlement,Family Offense,Fire Report,Forgery And Counterfeiting,Fraud,Gambling,Homicide,"Human Trafficking (A), Commercial Sex Acts","Human Trafficking (B), Involuntary Servitude","Human Trafficking, Commercial Sex Acts",Larceny Theft,Liquor Laws,Lost Property,Malicious Mischief,Miscellaneous Investigation,Missing Person,Motor Vehicle Theft,Motor Vehicle Theft?,Non-Criminal,Offences Against The Family And Children,Other,Other Miscellaneous,Other Offenses,Prostitution,Rape,Recovered Vehicle,Robbery,Sex Offense,Stolen Property,Suicide,Suspicious,Suspicious Occ,Traffic Collision,Traffic Violation Arrest,Vandalism,Vehicle Impounded,Vehicle Misplaced,Warrant,Weapons Carrying Etc,Weapons Offence,Weapons Offense,311 External Request,Abandoned Vehicle,Blocked Street or SideWalk,Catch Basin Maintenance,Color Curb,DPW Volunteer Programs,Damaged Property,Encampments,General Request,Graffiti,Homeless Concerns,Illegal Postings,Litter Receptacles,MUNI Feedback,Muni Employee Feedback,Muni Service Feedback,Noise Report,Parking Enforcement,Rec and Park Requests,Residential Building Request,SFHA Requests,Sewer Issues,Sidewalk or Curb,Sign Repair,Street Defects,Street and Sidewalk Cleaning,Streetlights,Temporary Sign Request,Tree Maintenance,Median Sale Price
201810,Sunset/Parkside,0,14,17,0,0,1,10,3,0,2,2,0,1,15,0,0,0,0,0,96,1,8,26,8,47,29,0,30,21,2,20,1,0,0,13,3,0,0,0,0,7,0,4,0,0,1,4,1,0,2,4,271,20,2,4,0,22,23,153,290,0,52,65,80,0,0,19,416,24,1,1,74,36,10,60,735,15,2,41,1754333.3333333333
201810,Tenderloin,2,85,31,4,0,4,23,225,2,2,1,0,3,37,0,1,0,0,0,236,0,43,44,11,15,25,0,124,30,9,118,16,0,0,20,41,2,3,2,1,18,0,16,0,1,0,120,5,0,8,1,4,32,1,2,0,78,324,150,189,0,12,108,71,0,0,52,107,9,26,0,20,25,20,13,1169,16,8,20,863000.0
201810,Treasure Island,0,3,4,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,14,0,2,9,1,2,5,0,1,0,0,4,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
201810,Twin Peaks,0,1,6,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,26,0,3,6,0,0,0,0,4,1,0,6,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,32,1,0,0,0,1,60,19,24,0,5,2,2,0,0,0,48,4,0,0,4,4,6,2,130,1,0,9,1576000.0
201810,Visitacion Valley,2,18,7,1,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,15,0,6,20,4,5,9,0,9,8,0,15,0,0,0,3,6,0,0,0,0,5,0,2,0,0,0,8,3,0,2,0,36,1,0,0,0,6,5,16,4,0,0,8,14,0,0,5,62,5,0,57,6,9,7,6,201,3,0,8,918000.0
201810,West of Twin Peaks,0,10,11,2,0,0,6,4,0,0,0,0,2,16,0,0,0,0,0,71,0,4,21,1,8,17,0,18,4,0,16,1,0,0,15,2,0,2,0,0,4,1,6,1,0,0,4,1,0,1,0,147,7,1,5,0,21,19,78,47,0,3,26,26,0,0,4,105,11,1,0,36,20,13,19,195,26,0,50,1975923.076923077
201810,Western Addition,0,16,14,0,0,3,10,7,0,0,0,0,3,15,0,0,0,0,0,169,0,8,20,5,12,14,0,19,18,3,30,2,0,0,16,12,1,2,0,0,8,2,3,0,1,0,8,3,0,1,1,25,11,2,1,0,41,269,77,124,0,18,19,34,0,0,13,74,49,1,0,16,11,8,32,694,17,9,34,926250.0
201811,Bayview Hunters Point,4,44,24,2,0,3,15,3,1,1,5,1,2,23,0,0,0,0,0,111,0,12,35,9,24,60,0,40,19,4,52,5,0,0,48,25,1,3,0,0,16,3,7,1,1,0,18,5,0,11,2,262,9,3,0,6,13,132,142,95,1,15,18,80,0,0,16,267,14,4,10,86,21,9,59,1613,15,0,33,861428.5714285715
201811,Bernal Heights,1,6,11,1,0,0,5,4,0,0,0,0,2,8,0,0,0,0,0,29,0,6,17,0,5,19,0,14,9,0,17,0,0,0,13,3,1,0,0,0,7,1,3,0,1,0,8,0,0,2,5,242,13,3,0,0,14,37,64,47,0,4,17,17,0,0,10,169,16,2,0,58,13,6,16,456,16,2,23,1335000.0
201811,Castro/Upper Market,1,28,6,0,7,0,8,2,0,0,0,1,0,11,0,0,0,0,0,93,0,11,11,4,4,15,0,17,6,2,25,5,0,0,3,6,0,1,0,0,5,1,2,0,0,0,21,0,0,0,0,43,10,4,0,0,15,269,103,108,0,11,19,27,0,0,9,124,5,2,1,48,15,10,10,507,8,1,16,1756333.3333333333
201811,Chinatown,1,19,13,1,0,7,5,5,0,0,0,0,3,10,0,0,0,0,0,73,0,13,7,3,10,6,0,11,6,5,13,0,0,0,3,2,0,3,0,0,3,2,6,0,0,0,4,0,0,2,0,2,1,0,0,0,19,8,31,44,0,4,4,7,0,0,4,29,9,0,0,5,7,5,3,230,2,2,0,778000.0
201811,Excelsior,0,14,12,1,0,0,4,1,0,0,1,1,1,7,0,0,1,0,0,36,0,2,20,2,6,13,0,16,7,3,20,0,0,0,3,4,0,0,0,0,5,1,7,0,0,0,4,4,0,2,1,76,5,0,0,0,11,28,77,70,0,1,15,22,0,0,4,226,10,4,0,42,11,17,11,664,9,0,22,1153666.6666666667
201811,Financial District/South Beach,8,74,72,5,0,0,18,5,0,6,0,3,2,47,0,0,0,0,0,449,0,54,60,10,3,14,0,51,15,6,98,7,0,0,7,24,2,4,0,1,15,1,13,1,1,0,21,6,0,4,0,24,19,2,0,0,78,515,151,109,1,63,111,84,0,0,34,106,12,1,0,42,31,15,33,1003,56,20,18,1149500.0
201811,Glen Park,0,2,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,15,0,2,1,0,1,4,0,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,41,1,6,0,0,7,5,7,17,0,1,6,19,0,0,0,43,4,1,0,12,5,6,6,60,13,1,15,1775000.0
201811,Golden Gate Park,3,3,4,1,0,1,1,6,0,0,0,0,0,3,0,0,0,0,0,47,0,3,10,1,4,5,0,8,4,2,9,0,0,2,4,2,0,0,0,0,5,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,14,19,9,37,0,6,0,13,0,0,2,7,60,0,0,5,0,4,9,49,9,0,7,0.0
201811,Haight Ashbury,0,7,10,0,42,0,3,7,0,0,0,0,0,3,0,0,0,0,0,35,1,4,10,2,9,7,0,10,6,0,14,7,0,0,2,1,1,0,0,0,3,0,0,0,0,0,13,0,0,2,0,105,4,1,0,0,9,35,64,176,0,26,6,16,0,0,11,120,19,0,0,53,6,5,14,442,8,3,23,1603100.0
201811,Hayes Valley,3,12,11,1,0,2,2,1,0,0,0,0,2,13,0,0,0,0,0,135,0,6,21,3,5,9,0,17,7,1,13,1,0,0,4,1,0,0,0,0,6,0,3,0,0,0,8,1,0,0,0,12,10,3,1,0,10,85,75,184,1,19,15,19,0,0,22,77,17,3,0,33,26,3,7,484,16,4,59,1601333.3333333333
201811,Inner Richmond,1,11,8,3,0,1,6,0,0,0,0,0,0,8,0,0,0,0,0,42,0,8,7,1,4,6,0,17,2,2,8,2,0,0,3,5,0,1,0,0,6,1,3,0,1,0,1,0,0,1,2,45,7,5,2,0,16,41,56,93,0,37,8,35,0,0,5,109,8,1,0,42,11,9,6,426,10,1,14,2033750.0
201811,Inner Sunset,0,1,6,0,0,0,0,1,0,2,0,1,0,9,0,0,0,0,0,42,0,5,7,3,15,5,0,20,2,1,10,3,0,0,2,1,0,1,0,0,2,0,1,0,0,0,3,0,0,0,1,101,3,6,0,0,11,9,56,121,0,36,13,37,0,0,6,137,0,4,0,33,5,3,23,247,19,4,23,1531666.6666666667
201811,Japantown,0,1,6,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,62,0,3,12,0,0,1,0,4,1,0,1,0,0,0,0,7,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,5,2,4,0,0,18,20,30,47,0,22,5,9,0,0,5,37,8,1,1,27,16,2,5,161,6,7,16,1815000.0
201811,Lakeshore,0,17,6,0,0,0,2,2,0,0,1,0,0,5,0,0,1,0,0,67,0,4,13,3,1,8,0,7,0,2,2,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,10,2,1,0,0,6,3,21,6,0,0,0,25,0,0,1,15,5,0,0,5,3,2,17,56,8,0,4,1345250.0
201811,Lincoln Park,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0.0
201811,Lone Mountain/USF,0,6,5,2,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,39,0,1,1,2,10,7,0,3,5,0,9,2,0,0,1,4,0,0,0,0,4,0,2,0,0,0,4,0,0,1,0,25,2,2,0,0,17,24,55,201,0,24,11,25,0,0,4,103,17,2,0,21,8,6,5,325,3,1,25,1574500.0
201811,Marina,0,10,14,1,0,0,2,2,0,0,0,0,1,11,0,0,0,0,0,115,0,11,6,0,1,9,0,12,2,2,11,0,0,0,4,3,0,0,0,0,4,1,0,0,0,0,2,0,0,0,2,21,4,3,3,0,24,24,67,58,0,8,23,34,0,0,16,151,20,10,0,42,18,6,12,376,7,5,28,2387375.0
201811,McLaren Park,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,5,2,0,0,0.0
201811,Mission,3,99,31,2,1,3,39,73,0,4,2,2,14,29,0,0,0,0,0,313,4,38,71,20,38,50,0,65,29,8,155,13,11,0,38,28,2,5,0,0,21,5,59,5,0,0,99,4,0,16,4,94,34,16,0,0,74,1280,356,1104,1,41,65,49,0,0,62,540,45,8,0,121,94,48,27,2877,42,11,58,1481333.3333333333
201811,Mission Bay,4,2,12,3,0,0,1,7,0,0,1,1,6,13,0,0,0,0,1,47,0,7,15,1,8,5,0,9,1,0,18,1,0,0,2,3,0,3,0,0,7,0,3,0,0,0,12,0,0,1,1,6,2,2,0,0,19,101,35,10,0,0,1,28,0,0,4,82,0,1,0,13,7,6,9,213,8,6,4,978000.0
201811,Nob Hill,0,19,19,0,0,0,1,5,0,0,0,0,2,9,0,0,1,0,0,120,0,16,14,4,6,9,0,23,5,5,21,2,0,0,6,12,0,1,0,0,6,1,3,0,0,0,10,1,0,0,0,26,8,7,0,0,45,155,95,96,0,10,19,25,0,0,34,110,8,10,0,32,14,10,5,880,21,18,19,1053000.0
201811,Noe Valley,0,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,0,3,11,1,2,7,0,7,2,1,5,0,0,0,3,1,0,4,1,0,1,0,0,0,0,0,1,0,0,1,1,68,7,3,0,0,6,18,44,3,0,0,5,18,0,0,3,99,13,1,0,53,18,7,10,176,17,3,20,1646000.0
201811,North Beach,0,17,14,1,1,0,6,4,0,2,0,0,1,7,0,0,0,0,0,203,0,14,18,1,5,4,0,26,3,1,33,4,0,0,3,9,0,3,0,0,3,0,6,2,0,0,9,2,0,4,0,15,5,0,0,0,38,51,62,31,0,0,24,29,0,0,19,29,12,1,0,19,7,5,2,517,3,7,5,1470666.6666666667
201811,Oceanview/Merced/Ingleside,1,8,9,0,0,0,2,3,0,0,0,1,0,6,0,0,0,0,0,26,0,4,8,2,3,14,0,8,5,1,13,1,0,0,5,5,0,0,0,0,1,0,3,1,0,0,1,1,0,0,0,91,1,3,0,0,3,10,41,20,0,0,36,29,0,0,8,210,11,5,7,18,10,10,2,379,7,0,17,1042500.0
201811,Outer Mission,0,8,6,0,0,2,4,0,0,0,0,0,1,8,0,0,0,0,0,24,0,1,4,0,5,7,0,9,4,1,11,2,0,0,5,10,0,0,0,0,2,0,6,0,4,0,4,0,0,0,6,44,4,1,0,0,22,17,57,84,0,6,11,30,0,0,4,122,7,4,0,40,14,16,8,546,18,1,23,941666.6666666666
201811,Outer Richmond,0,5,7,0,0,0,5,12,0,0,2,1,1,11,0,0,0,0,0,74,0,8,16,5,7,9,0,16,6,4,13,1,0,0,0,4,0,3,1,0,4,1,4,0,1,0,0,1,0,2,0,152,8,2,2,1,11,7,45,134,0,10,28,36,0,0,6,203,2,0,1,31,24,3,9,461,14,2,16,1638500.0
201811,Pacific Heights,0,8,18,3,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,69,0,4,15,0,8,5,0,8,2,4,3,1,0,0,4,2,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,23,10,4,0,0,9,44,45,33,0,11,13,23,0,0,8,88,15,3,0,41,8,4,8,161,6,9,27,1563000.0
201811,Portola,0,12,9,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,32,0,4,7,2,1,13,0,5,4,4,11,0,0,0,8,10,0,0,0,0,10,0,1,0,0,0,4,3,0,0,4,62,0,1,0,0,4,14,25,45,0,0,2,24,0,0,1,73,1,0,0,25,8,6,11,686,1,0,5,1089000.0
201811,Potrero Hill,0,9,12,3,0,0,4,5,1,1,2,0,0,7,0,0,0,0,0,61,0,6,15,0,0,7,0,6,7,2,4,0,0,0,7,3,0,1,0,0,4,0,2,0,0,1,14,0,0,2,2,151,28,7,0,0,15,179,157,121,0,11,17,44,0,0,19,131,123,2,57,40,37,16,41,716,12,5,30,1421500.0
201811,Presidio,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000.0
201811,Presidio Heights,2,1,13,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,19,0,4,4,1,2,1,0,6,1,0,4,1,0,0,0,0,0,0,2,0,6,0,2,2,0,0,1,0,0,0,0,13,2,3,0,0,12,11,25,16,0,3,0,11,0,0,2,37,2,0,0,11,3,4,4,51,2,1,6,2974000.0
201811,Russian Hill,1,12,7,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,174,0,3,10,1,1,7,0,20,2,3,11,0,0,0,4,6,1,0,0,0,7,1,1,0,0,0,2,0,0,1,0,37,7,1,0,1,33,50,51,39,1,7,33,28,0,0,8,78,3,2,0,22,17,10,8,400,15,1,19,1520500.0
201811,Seacliff,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,27,5,7,0,0,0,1,0,0,1,14,2,0,0,8,1,1,8,39,3,1,3,2874500.0
201811,South of Market,0,57,43,13,0,1,12,59,0,1,1,1,2,25,0,0,4,0,0,226,0,38,57,2,36,37,1,80,17,11,104,7,0,0,36,24,24,4,1,2,22,1,14,1,1,0,53,4,0,6,2,29,46,4,0,0,67,765,361,345,0,32,126,96,0,0,63,203,4,12,0,73,40,30,41,2016,36,15,43,918000.0
201811,Sunset/Parkside,0,29,20,2,0,3,9,12,0,0,1,0,4,21,0,0,0,0,0,80,0,12,21,5,29,24,0,38,13,4,12,4,0,0,15,3,0,2,0,0,5,1,3,0,0,0,4,3,0,3,1,238,3,2,1,0,20,25,114,152,0,15,29,81,0,0,15,313,22,5,2,71,30,14,51,629,40,1,41,1501666.6666666667
201811,Tenderloin,8,86,24,2,1,3,13,196,4,1,2,0,6,27,0,1,0,0,0,241,0,24,38,8,25,13,0,75,39,12,104,18,0,0,13,37,3,9,0,0,19,1,24,1,1,0,102,20,1,4,1,10,17,2,1,0,54,191,116,126,0,28,99,61,0,0,39,115,3,23,0,15,19,18,14,1024,13,9,21,667000.0
201811,Treasure Island,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,2,2,0,2,4,0,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0.0
201811,Twin Peaks,0,2,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,41,0,1,5,2,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,4,22,24,34,0,9,1,7,0,0,3,23,3,0,0,1,6,4,4,144,0,0,4,1493000.0
201811,Visitacion Valley,1,10,6,2,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,21,0,2,13,4,3,12,0,12,7,2,17,2,0,0,4,6,0,0,0,0,1,0,1,0,0,0,5,4,0,1,1,27,2,1,0,0,4,1,15,12,0,0,5,10,0,0,1,37,1,0,65,13,3,4,2,267,0,1,3,740500.0
201811,West of Twin Peaks,1,9,12,0,0,0,5,1,0,0,0,1,1,15,0,0,0,0,0,65,0,7,10,5,6,15,0,6,4,0,11,2,0,0,5,7,0,0,0,1,5,0,2,0,0,0,3,3,0,0,1,116,4,9,2,0,13,11,77,39,0,3,13,41,0,0,6,89,11,3,0,41,15,17,26,175,33,1,45,1962076.923076923
201811,Western Addition,1,11,5,2,0,3,6,4,0,0,0,1,2,5,0,0,0,0,0,150,0,10,15,0,6,13,0,22,9,3,24,3,0,0,4,12,0,1,0,0,1,0,3,0,2,1,10,0,0,0,0,21,8,4,0,0,29,202,66,105,0,15,14,38,0,0,12,59,44,7,2,62,16,6,11,610,21,5,21,863250.0
201812,Bayview Hunters Point,1,54,37,2,0,1,16,3,0,2,3,2,2,10,0,0,0,0,0,93,0,8,38,8,22,70,0,24,15,3,67,6,0,0,48,26,1,7,0,0,18,2,8,1,3,0,23,8,0,11,4,199,11,7,0,3,14,107,115,77,0,4,28,73,0,0,17,308,25,5,4,55,28,15,29,1563,12,1,38,896428.5714285715
201812,Bernal Heights,1,15,7,0,0,0,3,5,0,0,0,1,1,3,0,0,0,0,0,43,0,2,4,2,5,12,0,16,2,1,17,4,0,0,8,8,0,2,0,0,5,1,5,0,0,0,5,1,0,3,1,222,7,6,0,0,10,35,78,132,0,3,21,12,0,0,12,228,15,1,1,45,14,17,17,483,11,3,29,1305125.0
201812,Castro/Upper Market,0,27,21,0,6,0,5,5,0,0,0,0,6,8,0,0,0,0,0,117,0,10,21,5,2,11,0,24,2,3,36,7,0,0,6,8,4,1,0,0,5,0,2,1,0,0,13,0,0,3,1,20,12,3,0,0,15,413,96,167,0,24,12,33,0,0,11,124,17,2,2,27,13,10,11,503,7,2,19,1966666.6666666667
201812,Chinatown,3,9,6,0,0,3,5,3,0,1,0,0,1,7,0,0,0,0,0,107,0,13,21,2,4,6,0,17,4,1,19,2,0,0,2,8,0,0,0,0,3,0,4,0,0,1,6,1,0,1,0,2,0,0,0,0,14,12,15,60,0,1,1,3,0,0,1,18,5,1,0,4,2,1,4,230,2,1,0,1100000.0
201812,Excelsior,0,11,10,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,0,33,0,9,14,3,7,11,0,8,3,2,14,2,0,0,5,13,0,0,0,0,2,1,2,0,2,0,5,0,0,2,2,88,2,2,0,0,12,17,67,193,0,1,34,24,0,0,4,349,6,1,0,31,14,19,19,689,12,0,24,1179333.3333333333
201812,Financial District/South Beach,1,69,64,8,0,0,20,5,0,3,0,0,10,53,0,0,0,0,0,445,0,65,64,2,9,16,0,45,7,5,109,1,0,0,10,33,1,7,0,2,14,2,13,2,0,0,38,0,0,3,3,13,12,0,0,1,76,320,108,172,0,56,60,90,0,0,23,85,5,3,0,39,27,18,48,826,47,15,8,1145250.0
201812,Glen Park,0,7,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,4,0,1,2,0,8,5,1,8,1,0,0,4,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,24,5,4,0,0,10,7,15,103,0,4,4,12,0,0,2,42,12,0,0,12,1,8,7,53,6,1,17,1712500.0
201812,Golden Gate Park,1,4,4,0,0,0,1,1,0,0,1,0,2,4,0,0,0,0,0,65,0,3,11,0,7,2,0,13,2,0,16,2,0,0,1,1,0,0,0,0,5,0,2,0,1,0,6,1,0,1,0,3,0,2,0,0,8,21,7,36,0,4,0,10,0,0,1,18,54,0,0,1,0,4,7,55,7,0,5,0.0
201812,Haight Ashbury,0,12,5,0,17,0,3,5,0,1,0,0,0,5,0,0,0,0,0,46,0,5,11,1,2,5,0,16,4,1,14,6,0,0,3,5,0,0,0,0,4,0,2,1,0,1,12,0,0,0,0,77,6,0,0,0,8,30,42,210,0,26,8,19,0,0,16,124,19,1,0,29,13,19,7,497,1,4,20,1739700.0
201812,Hayes Valley,1,7,18,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,106,2,4,15,2,8,17,0,14,8,3,17,2,0,0,3,8,0,0,0,0,4,0,2,0,0,0,5,0,0,1,0,4,4,3,0,0,11,120,62,180,0,17,15,7,0,0,14,105,16,6,0,11,9,7,19,441,7,5,12,1707666.6666666667
201812,Inner Richmond,0,7,3,2,0,2,3,1,0,0,0,0,0,6,0,0,0,0,0,41,0,6,14,2,4,2,0,16,1,2,10,2,0,0,0,3,1,1,0,0,8,0,4,0,0,0,7,2,0,0,1,44,6,0,0,0,29,47,66,302,0,36,18,37,0,0,10,128,14,1,0,24,18,6,10,489,7,3,19,1887750.0
201812,Inner Sunset,0,6,7,3,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,49,0,6,1,1,10,4,0,11,1,1,8,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,89,7,1,0,0,21,14,43,127,0,24,6,17,0,0,11,123,1,3,0,41,18,13,28,248,11,1,9,1496666.6666666667
201812,Japantown,0,6,14,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,66,1,5,9,0,1,3,0,8,2,1,5,0,0,0,1,1,0,2,0,0,2,0,0,0,0,1,1,0,0,2,1,11,5,0,0,0,20,32,26,33,1,36,7,14,0,0,10,49,2,3,0,12,6,5,6,161,1,3,12,1750000.0
201812,Lakeshore,0,4,12,1,0,0,11,0,0,1,0,0,1,12,0,0,0,0,0,73,1,4,9,2,0,6,0,9,3,1,9,0,0,0,2,2,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,5,0,1,0,0,9,0,14,7,0,0,0,32,0,0,1,10,2,3,0,6,2,2,21,55,8,1,2,1354000.0
201812,Lincoln Park,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0.0
201812,Lone Mountain/USF,0,7,11,2,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,51,0,5,7,1,10,8,0,8,1,1,14,2,0,0,5,5,0,0,0,0,3,1,2,1,0,0,2,0,0,1,0,12,3,4,0,0,10,21,46,199,0,20,14,28,0,0,7,103,14,1,0,13,7,8,7,343,3,3,10,1612000.0
201812,Marina,1,7,22,1,0,0,3,2,0,0,0,0,1,11,0,0,0,0,0,158,0,10,18,0,5,6,0,13,1,2,6,0,0,0,3,6,6,0,0,0,10,0,1,0,0,2,0,0,0,0,0,25,8,2,0,0,12,51,54,64,0,21,16,49,0,0,7,173,11,4,0,15,16,8,9,330,8,3,18,1993125.0
201812,McLaren Park,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,7,4,0,0,0.0
201812,Mission,2,95,43,1,0,5,19,54,0,1,1,0,8,30,1,4,0,0,0,292,0,32,59,13,29,47,0,48,31,6,139,13,20,1,32,39,2,6,0,0,22,2,46,2,0,1,98,7,0,14,9,77,32,8,0,1,54,1165,307,983,1,18,50,52,0,0,65,478,68,10,0,58,56,51,37,2313,32,3,91,1521166.6666666667
201812,Mission Bay,0,13,12,1,0,3,1,3,0,0,1,0,6,19,0,0,0,0,0,47,0,5,11,0,7,7,0,14,9,2,13,0,0,0,7,1,1,1,0,3,7,0,2,0,0,0,6,1,0,1,1,9,4,1,0,0,23,66,24,7,0,2,5,14,0,0,6,61,3,1,0,4,5,5,7,106,8,1,4,1328000.0
201812,Nob Hill,2,14,18,0,0,0,2,5,0,1,0,1,8,15,0,0,0,0,0,136,0,25,22,1,14,10,0,25,3,3,20,3,0,0,9,9,1,1,0,0,4,0,3,0,0,0,8,0,0,0,0,18,5,3,0,0,52,193,84,87,0,48,30,13,0,0,37,119,2,5,0,17,14,6,10,748,11,5,14,1093000.0
201812,Noe Valley,0,1,8,0,0,0,1,1,0,0,0,0,2,9,0,0,0,0,0,36,0,5,2,2,2,7,0,11,1,1,11,2,0,0,6,1,1,1,1,0,5,0,2,0,0,0,8,2,0,0,1,68,4,0,0,0,4,10,40,51,0,6,9,12,0,0,2,100,10,2,0,25,4,5,18,195,12,4,21,1617000.0
201812,North Beach,0,18,6,2,0,0,5,5,0,1,0,0,0,11,0,0,0,0,0,176,0,22,37,1,2,6,0,18,6,2,31,0,0,0,2,6,0,4,0,0,4,0,3,1,0,0,2,1,0,0,0,19,6,0,0,0,40,37,48,49,0,1,15,15,0,0,9,31,5,2,0,14,7,5,2,390,7,4,11,1496666.6666666667
201812,Oceanview/Merced/Ingleside,1,6,7,2,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,20,0,5,7,2,1,12,0,10,3,4,15,1,0,0,5,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,79,2,0,0,0,5,16,40,15,0,0,36,30,0,0,6,164,2,3,1,14,5,4,4,284,8,0,14,980500.0
201812,Outer Mission,0,18,7,1,0,2,4,3,0,0,0,0,1,9,0,0,0,0,0,45,0,7,5,0,8,8,0,16,4,2,11,6,1,0,3,6,0,2,0,0,2,1,3,0,1,1,5,0,0,1,6,57,1,1,0,0,16,22,57,175,0,0,8,32,0,0,5,161,4,0,0,18,8,17,20,532,17,0,16,1026000.0
201812,Outer Richmond,0,11,6,1,0,1,4,2,0,1,0,0,0,9,0,0,0,0,0,97,0,5,17,1,9,12,0,19,7,1,13,1,0,0,7,9,0,3,0,0,7,0,5,0,0,0,4,1,0,3,0,111,8,2,0,0,10,24,46,111,0,20,23,17,0,0,5,211,4,0,0,28,9,9,7,527,6,0,15,1247500.0
201812,Pacific Heights,1,11,6,2,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,74,0,4,14,3,3,14,0,19,1,1,12,0,0,0,5,10,0,3,0,0,5,0,1,0,0,0,3,0,0,0,1,13,5,1,0,0,18,25,48,38,0,6,8,22,0,0,6,101,9,2,0,13,7,8,12,191,4,7,15,1600000.0
