Sales Year Month,311 Neighborhood,Analysis Neighborhood,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List Pct
201804,Castro,Castro/Upper Market,1415000.0,6,12.0,7.0,12.0,107.2
201804,Cathedral Hill,Western Addition,954000.0,18,26.0,17.0,15.0,102.0
201804,Cayuga,Outer Mission,1006000.0,6,7.0,2.0,24.0,120.2
201804,Civic Center,Tenderloin,970000.0,1,4.0,1.0,5.0,107.9
201804,Clarendon Heights,Twin Peaks,1950000.0,7,14.0,3.0,20.0,113.6
201804,Cole Valley,Haight Ashbury,1203000.0,4,3.0,1.0,15.0,117.5
201804,Corona Heights,Haight Ashbury,1820000.0,9,11.0,2.0,14.0,114.1
201804,Cow Hollow,Marina,3675000.0,6,13.0,6.0,50.0,99.9
201804,Crocker Amazon,Excelsior,1048000.0,8,11.0,3.0,22.0,116.6
201804,Diamond Heights,Noe Valley,823000.0,8,17.0,6.0,28.0,109.3
201804,Dolores Heights,Mission,1685000.0,31,41.0,16.0,48.5,107.9
201804,Downtown / Union Square,Financial District/South Beach,1750000.0,5,11.0,8.0,48.0,99.8
201804,Duboce Triangle,Castro/Upper Market,2437500.0,12,21.0,10.0,11.0,113.15
201804,Eureka Valley,Castro/Upper Market,1928000.0,20,26.0,12.0,16.0,107.9
201804,Excelsior,Excelsior,1013000.0,20,21.0,15.0,17.0,113.3
201804,Fairmount,Glen Park,1800000.0,12,24.0,6.0,14.0,114.0
201804,Fisherman's Wharf,North Beach,1720000.0,3,3.0,0.0,13.0,111.7
201804,Forest Hill,West of Twin Peaks,2825000.0,3,8.0,2.0,20.0,123.2
201804,Forest Knolls,Inner Sunset,1430000.0,5,6.0,1.0,27.0,108.9
201804,Glen Park,Glen Park,1760000.0,23,40.0,11.0,13.0,114.9
201804,Golden Gate Heights,Inner Sunset,1680000.0,18,26.0,9.0,14.0,126.7
201804,Haight Ashbury,Haight Ashbury,1675000.0,7,7.0,1.0,12.0,114.8
201804,Hayes Valley,Hayes Valley,1533000.0,6,10.0,3.0,60.0,108.8
201804,Holly Park,Bernal Heights,1575000.0,10,12.0,4.0,15.0,121.9
201804,Hunters Point,Bayview Hunters Point,826000.0,13,15.0,13.0,35.0,99.2
201804,India Basin,Bayview Hunters Point,585000.0,1,0.0,0.0,18.0,97.7
201804,Ingleside,Oceanview/Merced/Ingleside,1320000.0,10,14.0,5.0,14.0,124.3
201804,Ingleside Terraces,West of Twin Peaks,2100000.0,5,5.0,0.0,14.0,117.2
201804,Inner Richmond,Inner Richmond,1700000.0,42,46.0,11.0,14.5,109.35
201804,Inner Sunset,Inner Sunset,1600000.0,18,13.0,2.0,15.0,116.7
201804,Japantown,Japantown,2120000.0,4,3.0,0.0,17.0,109.6
201804,Laguna Honda,West of Twin Peaks,1800000.0,5,3.0,0.0,15.0,118.1
201804,Lake Street,Seacliff,1400000.0,9,10.0,4.0,20.0,111.1
201804,Lakeshore,Lakeshore,1299000.0,2,3.0,2.0,102.0,113.25
201804,Laurel Heights / Jordan Park,Presidio Heights,1905000.0,12,12.0,2.0,12.0,113.9
201804,Little Hollywood,Bayview Hunters Point,950000.0,3,2.0,1.0,39.0,99.5
201804,Lone Mountain,Lone Mountain/USF,1525000.0,7,10.0,1.0,13.0,116.7
201804,Lower Haight,Hayes Valley,1600000.0,7,7.0,3.0,13.0,115.9
201804,Lower Nob Hill,Nob Hill,788000.0,10,17.0,8.0,28.0,103.7
201804,Lower Pacific Heights,Japantown,1530000.0,22,20.0,6.0,20.0,102.2
201804,Marina,Marina,2478500.0,34,38.0,14.0,14.0,106.85
201804,Merced Manor,Sunset/Parkside,1550000.0,3,1.0,1.0,16.0,124.3
201804,Midtown Terrace,Twin Peaks,1437000.0,3,5.0,1.0,14.0,128.1
201804,Miraloma Park,West of Twin Peaks,1749000.0,11,20.0,5.0,15.0,126.5
201804,Mission,Mission,1339000.0,52,59.0,22.0,25.0,102.7
201804,Mission Bay,Mission Bay,1430000.0,55,76.0,30.0,25.0,106.5
201804,Mission Dolores,Mission,1502000.0,16,22.0,6.0,16.0,110.9
201804,Mission Terrace,Outer Mission,1171000.0,14,18.0,5.0,15.0,127.8
201804,Monterey Heights,West of Twin Peaks,2608000.0,4,4.0,0.0,14.0,124.5
201804,Mt. Davidson Manor,West of Twin Peaks,2200000.0,3,5.0,2.0,13.0,129.4
201804,Nob Hill,Nob Hill,1450000.0,9,36.0,28.0,38.0,108.7
201804,Noe Valley,Noe Valley,2135000.0,72,71.0,19.0,14.0,114.9
201804,North Beach,North Beach,993000.0,10,17.0,9.0,14.0,109.4
201804,Northern Waterfront,Financial District/South Beach,1205000.0,5,5.0,1.0,36.0,97.6
201804,Oceanview,Oceanview/Merced/Ingleside,1000000.0,9,19.0,8.0,16.0,118.2
201804,Outer Mission,Outer Mission,906000.0,5,5.0,2.0,20.0,116.5
201804,Outer Richmond,Outer Richmond,1713000.0,32,59.0,24.0,15.0,110.5
201804,Outer Sunset,Sunset/Parkside,1405000.0,56,78.0,20.0,14.0,124.8
201804,Pacific Heights,Pacific Heights,1730000.0,56,73.0,23.0,14.0,106.6
201804,Panhandle,Lone Mountain/USF,1578000.0,14,14.0,3.0,20.0,109.2
201804,Parkmerced,Lakeshore,1365000.0,2,4.0,2.0,16.0,110.3
201804,Parkside,Sunset/Parkside,1450000.0,17,21.0,4.0,14.0,126.8
201804,Parnassus Heights,Lone Mountain/USF,1638000.0,6,5.0,2.0,37.0,107.9
201804,Peralta Heights,Bernal Heights,1654000.0,4,15.0,9.0,18.0,125.2
201804,Polk Gulch,Russian Hill,1070000.0,5,7.0,2.0,14.0,112.0
201804,Portola,Portola,993000.0,10,11.0,3.0,16.0,116.7
201804,Potrero Hill,Potrero Hill,1487000.0,33,45.0,11.0,14.0,110.7
201804,Presidio Heights,Presidio Heights,3000000.0,14,23.0,8.0,11.0,105.4
201804,Presidio Terrace,Inner Richmond,2500000.0,3,5.0,1.0,15.0,107.8
201804,Rincon Hill,Financial District/South Beach,1350000.0,97,134.0,101.0,66.0,100.4
201804,Russian Hill,Russian Hill,2100000.0,29,41.0,22.0,28.0,101.7
201804,Seacliff,Seacliff,2150000.0,4,4.0,1.0,11.0,109.4
201804,Sherwood Forest,West of Twin Peaks,1900000.0,8,9.0,3.0,17.0,112.9
201804,Showplace Square,Mission Bay,733500.0,5,2.0,0.0,31.0,98.80000000000001
201804,Silver Terrace,Bayview Hunters Point,904000.0,12,13.0,7.0,25.0,109.9
201804,South Beach,Financial District/South Beach,1143000.0,117,178.0,100.0,24.0,101.9
201804,South of Market,South of Market,937666.6666666666,251,374.0,182.0,21.666666666666668,103.66666666666667
201804,St. Francis Wood,West of Twin Peaks,3458000.0,4,9.0,5.0,14.0,105.2
201804,St. Mary's Park,Bernal Heights,1450000.0,7,9.0,2.0,12.0,130.0
201804,Sunnydale,Visitacion Valley,830000.0,1,2.0,1.0,21.0,144.9
201804,Sunnyside,West of Twin Peaks,1490000.0,11,14.0,6.0,15.0,115.8
201804,Sutro Heights,Outer Richmond,2417000.0,4,9.0,5.0,24.0,121.7
201804,Telegraph Hill,North Beach,898000.0,12,13.0,7.0,27.0,104.4
201804,Tenderloin,Tenderloin,544000.0,5,12.0,7.0,35.0,102.4
201804,Union Street,Marina,1466000.0,12,14.0,4.0,14.0,108.5
201804,University Mound,Excelsior,1275000.0,3,7.0,2.0,13.0,139.8
201804,Upper Market,Noe Valley,1304000.0,16,20.0,6.0,14.0,117.7
201804,Visitacion Valley,Visitacion Valley,760000.0,11,14.0,7.0,54.0,112.5
201804,West Portal,West of Twin Peaks,2045500.0,6,8.0,0.0,14.5,126.5
201804,Western Addition,Western Addition,966500.0,26,31.0,10.0,31.5,109.15
201804,Westwood Highlands,West of Twin Peaks,1700000.0,1,1.0,0.0,5.0,121.9
201804,Westwood Park,West of Twin Peaks,1533000.0,6,13.0,5.0,14.0,116.3
201805,Alamo Square,Hayes Valley,2000000.0,7,9.0,2.0,14.0,110.4
201805,Anza Vista,Lone Mountain/USF,2263000.0,2,3.0,2.0,86.0,97.6
201805,Aquatic Park / Ft. Mason,Marina,1568000.0,1,5.0,3.0,19.0,104.9
201805,Ashbury Heights,Haight Ashbury,1940500.0,22,27.0,4.0,21.0,117.1
201805,Balboa Terrace,West of Twin Peaks,2440000.0,2,2.0,1.0,77.0,108.9
201805,Bayview,Bayview Hunters Point,990000.0,18,21.0,11.0,18.0,118.3
201805,Bernal Heights,Bernal Heights,1435000.0,76,89.0,30.0,12.5,117.35
201805,Bret Harte,Bayview Hunters Point,895000.0,6,8.0,1.0,26.0,111.4
201805,Buena Vista,Haight Ashbury,1375000.0,21,27.0,6.0,14.0,115.3
201805,Candlestick Point SRA,Bayview Hunters Point,802000.0,6,11.0,2.0,12.0,106.4
201805,Castro,Castro/Upper Market,1415000.0,8,11.0,4.0,13.0,110.4
201805,Cathedral Hill,Western Addition,874000.0,20,24.0,18.0,21.0,99.4
201805,Cayuga,Outer Mission,1066000.0,6,7.0,2.0,20.0,116.8
201805,Central Waterfront,Potrero Hill,1100000.0,4,6.0,2.0,11.0,104.4
201805,Civic Center,Tenderloin,976000.0,4,3.0,0.0,15.0,115.1
201805,Clarendon Heights,Twin Peaks,1890000.0,12,9.0,2.0,20.0,112.5
201805,Cole Valley,Haight Ashbury,1120000.0,2,3.0,0.0,29.0,127.2
201805,Corona Heights,Haight Ashbury,1875000.0,10,10.0,1.0,15.0,112.6
201805,Cow Hollow,Marina,2450000.0,7,10.0,6.0,26.0,104.1
201805,Crocker Amazon,Excelsior,1028000.0,12,10.0,3.0,15.0,123.1
201805,Diamond Heights,Noe Valley,875000.0,11,22.0,9.0,11.0,108.4
201805,Dolores Heights,Mission,1668000.0,36,40.0,14.0,22.5,108.7
201805,Downtown / Union Square,Financial District/South Beach,1630000.0,6,17.0,12.0,36.0,97.0
201805,Duboce Triangle,Castro/Upper Market,2531500.0,15,23.0,7.0,11.0,119.9
201805,Eureka Valley,Castro/Upper Market,1814000.0,20,28.0,13.0,16.0,112.2
201805,Excelsior,Excelsior,1040000.0,21,33.0,17.0,16.0,116.9
201805,Fairmount,Glen Park,1735000.0,21,15.0,3.0,14.0,117.9
201805,Fisherman's Wharf,North Beach,1600000.0,3,2.0,1.0,13.0,108.6
201805,Forest Hill,West of Twin Peaks,2737000.0,8,8.0,1.0,18.0,119.7
201805,Forest Knolls,Inner Sunset,1550000.0,7,6.0,1.0,14.0,110.9
201805,Glen Park,Glen Park,1760000.0,35,34.0,7.0,14.0,117.0
201805,Golden Gate Heights,Inner Sunset,1623000.0,26,30.0,8.0,14.0,124.4
201805,Haight Ashbury,Haight Ashbury,1713000.0,8,7.0,2.0,11.0,114.1
201805,Hayes Valley,Hayes Valley,1275000.0,8,13.0,6.0,34.0,108.1
201805,Holly Park,Bernal Heights,1500000.0,11,16.0,6.0,16.0,119.4
201805,Hunters Point,Bayview Hunters Point,827000.0,8,11.0,14.0,53.0,99.5
201805,Ingleside,Oceanview/Merced/Ingleside,1310000.0,12,15.0,4.0,13.0,129.9
201805,Ingleside Terraces,West of Twin Peaks,1995000.0,5,6.0,2.0,11.0,121.1
201805,Inner Richmond,Inner Richmond,1797500.0,52,57.0,14.0,21.5,109.80000000000001
201805,Inner Sunset,Inner Sunset,1600000.0,19,18.0,4.0,15.0,115.6
201805,Japantown,Japantown,2190000.0,3,6.0,2.0,16.0,111.9
201805,Laguna Honda,West of Twin Peaks,1875000.0,3,4.0,0.0,11.0,127.2
201805,Lake Street,Seacliff,1478000.0,10,11.0,2.0,26.0,108.0
201805,Lakeshore,Lakeshore,1457000.0,3,7.0,2.0,19.0,121.55
201805,Laurel Heights / Jordan Park,Presidio Heights,1930000.0,10,13.0,1.0,11.0,117.9
201805,Little Hollywood,Bayview Hunters Point,1095000.0,2,5.0,2.0,27.0,116.0
201805,Lone Mountain,Lone Mountain/USF,1525000.0,9,16.0,5.0,13.0,120.1
201805,Lower Haight,Hayes Valley,1667000.0,9,7.0,2.0,13.0,110.4
201805,Lower Nob Hill,Nob Hill,703000.0,12,20.0,9.0,22.0,102.0
201805,Lower Pacific Heights,Japantown,1535000.0,20,14.0,4.0,14.0,107.4
201805,Marina,Marina,2335500.0,36,35.0,8.0,17.0,107.0
201805,Merced Manor,Sunset/Parkside,1530000.0,2,1.0,1.0,18.0,120.4
201805,Midtown Terrace,Twin Peaks,1525000.0,6,8.0,0.0,14.0,131.2
201805,Miraloma Park,West of Twin Peaks,1550000.0,19,20.0,2.0,14.0,128.3
201805,Mission,Mission,1325000.0,59,63.0,15.0,28.0,102.7
201805,Mission Bay,Mission Bay,1495000.0,67,82.0,33.0,24.0,107.3
201805,Mission Dolores,Mission,1350000.0,17,22.0,10.0,17.0,114.5
201805,Mission Terrace,Outer Mission,1150000.0,15,15.0,1.0,15.0,128.4
201805,Monterey Heights,West of Twin Peaks,2608000.0,4,7.0,2.0,14.0,115.0
201805,Mt. Davidson Manor,West of Twin Peaks,2200000.0,3,3.0,0.0,13.0,129.4
201805,Nob Hill,Nob Hill,1470000.0,15,50.0,32.0,51.0,105.5
201805,Noe Valley,Noe Valley,2098000.0,67,86.0,31.0,14.0,115.6
201805,North Beach,North Beach,1110000.0,11,14.0,7.0,14.0,112.6
201805,Northern Waterfront,Financial District/South Beach,1205000.0,5,4.0,3.0,36.0,98.2
201805,Oceanview,Oceanview/Merced/Ingleside,1065000.0,16,18.0,7.0,18.0,119.3
201805,Outer Mission,Outer Mission,906000.0,8,7.0,0.0,18.0,112.0
201805,Outer Richmond,Outer Richmond,1650000.0,43,57.0,20.0,19.0,109.3
201805,Outer Sunset,Sunset/Parkside,1425000.0,77,85.0,15.0,14.0,126.8
201805,Pacific Heights,Pacific Heights,1750000.0,60,83.0,38.0,15.0,106.5
201805,Panhandle,Lone Mountain/USF,1538000.0,16,14.0,4.0,14.0,113.1
201805,Parkmerced,Lakeshore,1525000.0,3,5.0,3.0,27.0,108.6
201805,Parkside,Sunset/Parkside,1575000.0,19,26.0,8.0,14.0,127.8
201805,Parnassus Heights,Lone Mountain/USF,1663000.0,8,6.0,1.0,22.0,112.3
201805,Peralta Heights,Bernal Heights,1570000.0,11,10.0,3.0,21.0,123.0
201805,Polk Gulch,Russian Hill,1191000.0,6,8.0,6.0,27.0,106.9
201805,Portola,Portola,1000000.0,11,13.0,3.0,27.0,116.6
201805,Potrero Hill,Potrero Hill,1600000.0,35,43.0,9.0,14.0,114.4
201805,Presidio Heights,Presidio Heights,3225000.0,18,21.0,5.0,12.0,106.8
201805,Presidio Terrace,Inner Richmond,2393000.0,4,7.0,1.0,20.0,108.5
201805,Rincon Hill,Financial District/South Beach,1346000.0,111,162.0,121.0,79.0,100.6
201805,Russian Hill,Russian Hill,1900000.0,38,36.0,20.0,28.0,104.3
201805,Seacliff,Seacliff,2779000.0,7,5.0,1.0,9.0,106.3
201805,Sherwood Forest,West of Twin Peaks,1880000.0,10,8.0,3.0,16.0,113.1
201805,Showplace Square,Mission Bay,1120000.0,2,1.0,0.0,24.0,97.4
201805,Silver Terrace,Bayview Hunters Point,914000.0,14,11.0,5.0,25.0,110.7
201805,South Beach,Financial District/South Beach,1200000.0,136,189.0,112.0,28.0,101.9
201805,South of Market,South of Market,1000666.6666666666,279,392.0,173.0,19.0,103.60000000000001
201805,St. Francis Wood,West of Twin Peaks,3315000.0,6,9.0,2.0,15.0,108.8
201805,St. Mary's Park,Bernal Heights,1921000.0,6,9.0,0.0,14.0,131.0
201805,Sunnydale,Visitacion Valley,1125000.0,1,3.0,1.0,16.0,115.5
201805,Sunnyside,West of Twin Peaks,1468000.0,12,17.0,4.0,15.0,119.1
201805,Sutro Heights,Outer Richmond,1825000.0,7,10.0,4.0,18.0,123.5
201805,Telegraph Hill,North Beach,872000.0,10,17.0,10.0,25.0,106.7
201805,Tenderloin,Tenderloin,745000.0,9,16.0,8.0,18.0,102.7
201805,Union Street,Marina,1741000.0,16,24.0,9.0,15.0,107.8
201805,University Mound,Excelsior,1300000.0,5,8.0,3.0,13.0,139.8
201805,Upper Market,Noe Valley,1400000.0,17,17.0,7.0,13.0,117.8
201805,Visitacion Valley,Visitacion Valley,888000.0,15,18.0,6.0,36.0,113.9
201805,West Portal,West of Twin Peaks,1730000.0,10,14.0,0.0,10.5,125.30000000000001
201805,Western Addition,Western Addition,1010000.0,31,32.0,16.0,24.5,109.15
201805,Westwood Park,West of Twin Peaks,1575000.0,11,12.0,2.0,14.0,118.6
201806,Alamo Square,Hayes Valley,2000000.0,7,9.0,4.0,17.0,110.9
201806,Anza Vista,Lone Mountain/USF,1650000.0,1,6.0,4.0,1.0,100.0
201806,Aquatic Park / Ft. Mason,Marina,2583000.0,4,6.0,3.0,35.0,100.2
201806,Ashbury Heights,Haight Ashbury,1899000.0,25,32.0,9.0,20.0,113.4
201806,Balboa Terrace,West of Twin Peaks,1809000.0,2,5.0,2.0,13.0,141.4
201806,Bayview,Bayview Hunters Point,875000.0,17,22.0,9.0,23.0,114.5
201806,Bernal Heights,Bernal Heights,1351500.0,74,93.0,36.0,30.5,109.4
201806,Bret Harte,Bayview Hunters Point,800000.0,7,9.0,5.0,18.0,110.9
201806,Buena Vista,Haight Ashbury,1595000.0,21,23.0,6.0,14.0,112.7
201806,Candlestick Point SRA,Bayview Hunters Point,843000.0,8,8.0,2.0,12.0,110.6
201806,Castro,Castro/Upper Market,1383000.0,6,14.0,5.0,13.0,114.0
201806,Cathedral Hill,Western Addition,813000.0,22,18.0,19.0,38.0,99.4
201806,Cayuga,Outer Mission,1100000.0,7,7.0,0.0,14.0,121.7
201806,Central Waterfront,Potrero Hill,1100000.0,5,9.0,1.0,12.0,105.3
201806,Chinatown,Chinatown,900000.0,1,1.0,3.0,127.0,94.7
201806,Civic Center,Tenderloin,982000.0,3,6.0,2.0,17.0,117.5
201806,Clarendon Heights,Twin Peaks,1830000.0,9,9.0,5.0,23.0,109.5
201806,Cole Valley,Haight Ashbury,1390000.0,3,3.0,2.0,44.0,117.9
201806,Corona Heights,Haight Ashbury,1873000.0,10,9.0,3.0,13.0,120.3
201806,Cow Hollow,Marina,2275000.0,10,13.0,6.0,16.0,107.9
201806,Crocker Amazon,Excelsior,981000.0,11,10.0,6.0,18.0,123.8
201806,Diamond Heights,Noe Valley,762000.0,13,16.0,3.0,17.0,108.7
201806,Dolores Heights,Mission,1686500.0,38,43.0,17.0,22.0,106.2
201806,Downtown / Union Square,Financial District/South Beach,1130000.0,6,16.0,11.0,36.0,96.1
201806,Duboce Triangle,Castro/Upper Market,2431000.0,14,20.0,6.0,14.5,119.85
201806,Eureka Valley,Castro/Upper Market,1670000.0,20,32.0,13.0,15.0,113.0
201806,Excelsior,Excelsior,1106000.0,26,29.0,11.0,17.0,119.6
201806,Fairmount,Glen Park,1683000.0,18,11.0,4.0,14.0,118.5
201806,Fisherman's Wharf,North Beach,1465000.0,2,3.0,2.0,13.0,102.2
201806,Forest Hill,West of Twin Peaks,2737000.0,8,8.0,2.0,18.0,119.1
201806,Forest Knolls,Inner Sunset,1550000.0,5,7.0,3.0,14.0,116.7
201806,Glen Park,Glen Park,1700000.0,37,27.0,10.0,14.0,117.2
201806,Golden Gate Heights,Inner Sunset,1628000.0,30,30.0,8.0,14.0,123.7
201806,Haight Ashbury,Haight Ashbury,1624000.0,4,5.0,4.0,9.0,119.1
201806,Hayes Valley,Hayes Valley,1560000.0,7,12.0,8.0,13.0,113.2
201806,Holly Park,Bernal Heights,1250000.0,11,15.0,7.0,16.0,118.5
201806,Hunters Point,Bayview Hunters Point,839000.0,5,13.0,15.0,58.0,96.5
201806,Ingleside,Oceanview/Merced/Ingleside,1289000.0,14,16.0,5.0,13.0,132.9
201806,Ingleside Terraces,West of Twin Peaks,2300000.0,5,8.0,4.0,12.0,121.7
201806,Inner Richmond,Inner Richmond,1607500.0,51,67.0,21.0,14.5,116.4
201806,Inner Sunset,Inner Sunset,1600000.0,17,22.0,6.0,14.0,116.3
201806,Japantown,Japantown,2170000.0,4,6.0,2.0,14.0,105.8
201806,Laguna Honda,West of Twin Peaks,1875000.0,5,2.0,0.0,13.0,120.7
201806,Lake Street,Seacliff,1850000.0,11,9.0,1.0,26.0,103.3
201806,Lakeshore,Lakeshore,1445000.0,6,10.0,3.0,18.0,118.8
201806,Laurel Heights / Jordan Park,Presidio Heights,1550000.0,10,13.0,4.0,12.0,114.7
201806,Little Hollywood,Bayview Hunters Point,1095000.0,4,6.0,1.0,16.0,122.3
201806,Lone Mountain,Lone Mountain/USF,2150000.0,13,19.0,4.0,14.0,118.5
201806,Lower Haight,Hayes Valley,1594000.0,8,7.0,0.0,13.0,106.2
201806,Lower Nob Hill,Nob Hill,880000.0,15,28.0,7.0,37.0,100.8
201806,Lower Pacific Heights,Japantown,2154000.0,12,17.0,5.0,14.0,112.2
201806,Marina,Marina,2257000.0,33,47.0,21.0,35.0,104.1
201806,Merced Manor,Sunset/Parkside,1935000.0,2,2.0,0.0,37.0,128.3
201806,Midtown Terrace,Twin Peaks,1536000.0,8,7.0,2.0,14.0,130.5
201806,Miraloma Park,West of Twin Peaks,1510000.0,18,24.0,4.0,14.0,129.6
201806,Mission,Mission,1280000.0,60,55.0,16.0,21.0,103.2
201806,Mission Bay,Mission Bay,1425000.0,69,74.0,22.0,19.0,109.9
201806,Mission Dolores,Mission,1383000.0,20,26.0,11.0,17.0,113.6
201806,Mission Terrace,Outer Mission,1150000.0,16,16.0,4.0,17.0,120.4
201806,Monterey Heights,West of Twin Peaks,3003000.0,6,6.0,3.0,17.0,110.5
201806,Mt. Davidson Manor,West of Twin Peaks,2050000.0,3,3.0,1.0,11.0,119.8
201806,Nob Hill,Nob Hill,1632000.0,22,43.0,35.0,38.0,104.3
201806,Noe Valley,Noe Valley,1950000.0,75,93.0,25.0,14.0,114.7
201806,North Beach,North Beach,1530000.0,11,13.0,6.0,17.0,112.2
201806,Northern Waterfront,Financial District/South Beach,1200000.0,4,4.0,1.0,36.0,98.7
201806,Oceanview,Oceanview/Merced/Ingleside,1188000.0,14,14.0,4.0,18.0,121.5
201806,Outer Mission,Outer Mission,900000.0,8,7.0,2.0,26.0,108.9
201806,Outer Richmond,Outer Richmond,1714000.0,48,51.0,24.0,16.0,113.2
201806,Outer Sunset,Sunset/Parkside,1450000.0,79,89.0,17.0,14.0,127.2
201806,Pacific Heights,Pacific Heights,1700000.0,61,81.0,46.0,14.0,106.1
201806,Panhandle,Lone Mountain/USF,1387000.0,11,17.0,8.0,11.0,115.9
201806,Parkmerced,Lakeshore,1525000.0,3,3.0,3.0,27.0,108.6
201806,Parkside,Sunset/Parkside,1500000.0,19,31.0,9.0,16.0,124.0
201806,Parnassus Heights,Lone Mountain/USF,2335000.0,6,6.0,2.0,14.0,120.7
201806,Peralta Heights,Bernal Heights,1250000.0,8,11.0,1.0,21.0,119.0
201806,Polk Gulch,Russian Hill,1775000.0,5,9.0,5.0,40.0,111.0
201806,Portola,Portola,1084000.0,10,12.0,4.0,15.0,119.3
201806,Potrero Hill,Potrero Hill,1500000.0,37,39.0,10.0,14.0,112.8
201806,Presidio Heights,Presidio Heights,4300000.0,17,18.0,3.0,12.0,105.9
201806,Presidio Terrace,Inner Richmond,1638000.0,6,4.0,2.0,20.0,106.8
201806,Rincon Hill,Financial District/South Beach,1250000.0,114,144.0,103.0,91.0,99.7
201806,Russian Hill,Russian Hill,2050000.0,33,37.0,28.0,28.0,105.2
201806,Seacliff,Seacliff,2790000.0,4,6.0,1.0,8.0,105.6
201806,Sherwood Forest,West of Twin Peaks,1910000.0,7,8.0,3.0,17.0,112.6
201806,Showplace Square,Mission Bay,1057500.0,2,4.0,1.0,33.0,103.3
201806,Silver Terrace,Bayview Hunters Point,1010000.0,11,10.0,4.0,17.0,118.4
201806,South Beach,Financial District/South Beach,1158000.0,135,177.0,103.0,31.0,101.1
201806,South of Market,South of Market,1011333.3333333334,301,369.0,169.0,24.0,102.09999999999998
201806,St. Francis Wood,West of Twin Peaks,3438000.0,6,9.0,4.0,15.0,107.6
201806,St. Mary's Park,Bernal Heights,1930000.0,7,9.0,3.0,14.0,125.1
201806,Sunnydale,Visitacion Valley,1010000.0,2,2.0,2.0,17.0,117.5
201806,Sunnyside,West of Twin Peaks,1601000.0,15,20.0,6.0,14.0,124.4
201806,Sutro Heights,Outer Richmond,1750000.0,9,12.0,2.0,17.0,114.9
201806,Telegraph Hill,North Beach,910000.0,8,13.0,10.0,27.0,101.5
201806,Tenderloin,Tenderloin,870000.0,13,13.0,5.0,23.0,103.8
201806,Union Street,Marina,1975000.0,19,26.0,11.0,12.0,109.5
201806,University Mound,Excelsior,1338000.0,6,9.0,2.0,16.0,139.8
201806,Upper Market,Noe Valley,1550000.0,16,14.0,1.0,16.0,109.0
201806,Visitacion Valley,Visitacion Valley,900000.0,15,12.0,3.0,26.0,112.9
201806,West Portal,West of Twin Peaks,1957500.0,11,17.0,5.0,9.0,125.1
201806,Western Addition,Western Addition,1034500.0,32,27.0,8.0,30.5,107.85
201806,Westwood Park,West of Twin Peaks,1623000.0,12,10.0,2.0,14.0,123.4
201807,Alamo Square,Hayes Valley,2000000.0,7,6.0,4.0,17.0,110.8
201807,Anza Vista,Lone Mountain/USF,2315000.0,4,5.0,1.0,17.0,107.5
201807,Aquatic Park / Ft. Mason,Marina,2583000.0,4,4.0,3.0,35.0,100.2
201807,Ashbury Heights,Haight Ashbury,1924000.0,31,28.0,9.0,22.0,112.0
201807,Balboa Terrace,West of Twin Peaks,1809000.0,2,4.0,0.0,13.0,141.4
201807,Bayview,Bayview Hunters Point,798000.0,15,24.0,9.0,23.0,111.4
201807,Bernal Heights,Bernal Heights,1385000.0,75,83.0,31.0,25.5,110.0
201807,Bret Harte,Bayview Hunters Point,875000.0,7,11.0,6.0,16.0,109.5
201807,Buena Vista,Haight Ashbury,1348000.0,20,22.0,6.0,15.0,110.0
201807,Candlestick Point SRA,Bayview Hunters Point,805000.0,9,10.0,3.0,15.0,108.8
201807,Castro,Castro/Upper Market,2057000.0,8,10.0,3.0,13.0,116.9
201807,Cathedral Hill,Western Addition,740000.0,20,20.0,15.0,40.0,100.4
201807,Cayuga,Outer Mission,1180000.0,5,7.0,3.0,14.0,118.7
201807,Central Waterfront,Potrero Hill,1100000.0,7,10.0,1.0,12.0,105.3
201807,Chinatown,Chinatown,900000.0,1,3.0,4.0,127.0,94.7
201807,Civic Center,Tenderloin,1000000.0,5,3.0,0.0,16.0,115.9
201807,Clarendon Heights,Twin Peaks,1753000.0,8,7.0,5.0,25.0,110.1
201807,Cole Valley,Haight Ashbury,2100000.0,3,6.0,4.0,38.0,104.9
201807,Corona Heights,Haight Ashbury,1425000.0,6,13.0,7.0,11.0,119.4
201807,Cow Hollow,Marina,2512000.0,9,10.0,3.0,14.0,106.9
201807,Crocker Amazon,Excelsior,1074000.0,7,13.0,4.0,13.0,130.1
201807,Diamond Heights,Noe Valley,762000.0,19,13.0,4.0,25.0,107.7
201807,Dolores Heights,Mission,2005500.0,30,45.0,13.0,11.5,107.4
201807,Downtown / Union Square,Financial District/South Beach,1125000.0,10,17.0,12.0,47.0,98.3
201807,Duboce Triangle,Castro/Upper Market,2785000.0,11,11.0,3.0,16.0,124.55000000000001
201807,Eureka Valley,Castro/Upper Market,1828000.0,28,28.0,5.0,16.0,114.1
201807,Excelsior,Excelsior,1141000.0,28,32.0,16.0,14.0,122.2
201807,Fairmount,Glen Park,1700000.0,15,7.0,2.0,13.0,120.2
201807,Financial District,Financial District/South Beach,820000.0,1,1.0,0.0,22.0,102.6
201807,Fisherman's Wharf,North Beach,1465000.0,2,3.0,1.0,13.0,102.2
201807,Forest Hill,West of Twin Peaks,2500000.0,9,6.0,1.0,14.0,117.8
